game_id,turn,north_view,south_view,east_view,west_view,action,reward
20250419_090346_5050,0,0000W,00000W,0W,SS000000W,north,-1
20250419_090346_5050,1,000W,S00000W,0W,00000000W,south,-1
20250419_090346_5050,2,00W,SS00000W,0W,00000000W,east,-1
20250419_090346_5050,3,00W,00000G0W,W,S00000000W,east,-1000
20250419_090348_4198,0,000W,000000W,0W,SS000000W,north,-1
20250419_090348_4198,1,00W,S000000W,0W,00000000W,north,-1
20250419_090348_4198,2,0W,SS000000W,0W,00G00000W,north,-1
20250419_090348_4198,3,W,SS0000000W,0W,00000000W,south,-1000
20250419_090349_8638,0,00W,SS0G000W,00000W,000RW,north,-1
20250419_090349_8638,1,S00W,00G000W,00000W,0000W,west,-1
20250419_090349_8638,2,000W,000000W,S00000W,000W,west,-1
20250419_090349_8638,3,000W,000000W,SS00000W,00W,north,-1
20250419_090349_8638,4,00W,S000000W,0000000W,0RW,south,-1
20250419_090349_8638,5,0W,SS000000W,00000G0W,00W,south,-1
20250419_090349_8638,6,W,SS0000000W,0000000W,00W,south,-1000
20250419_090350_9963,0,00000W,0000W,SS0000GW,00W,west,-1
20250419_090350_9963,1,00000W,0000W,00000GW,S00W,north,-1
20250419_090350_9963,2,0000W,S0000W,000000W,000W,east,-1
20250419_090350_9963,3,0000W,00000W,00000W,S000W,west,-1
20250419_090350_9963,4,0000W,00000W,0000W,SS000W,west,-1
20250419_090350_9963,5,0000W,00R00W,000W,SS0000W,north,-1
20250419_090350_9963,6,000W,S00R00W,000W,000000W,south,-1
20250419_090350_9963,7,00W,SS00R00W,000W,000000W,east,-1
20250419_090350_9963,8,00W,0000000W,00W,S000000W,west,-1
20250419_090350_9963,9,00W,0000000W,0W,SS000000W,north,-1
20250419_090350_9963,10,0W,S0000000W,0W,00000000W,west,-1
20250419_090350_9963,11,0W,00000000W,S0W,0000000W,west,-1
20250419_090350_9963,12,0W,00000R00W,SS0W,000000W,west,-1
20250419_090350_9963,13,0W,00000000W,SS00W,00000W,north,-1
20250419_090350_9963,14,W,S00000000W,0000W,00000W,west,-1
20250419_090350_9963,15,W,000000000W,S0000W,0000W,east,-1
20250419_090350_9963,16,W,000000000W,SS0000W,000W,east,-1
20250419_090350_9963,17,W,000000000W,SS00000W,00W,east,-1
20250419_090350_9963,18,W,000000000W,SS000000W,0W,south,-1
20250419_090350_9963,19,SW,00000000W,00000000W,0W,west,-1
20250419_090350_9963,20,0W,000000G0W,S00000000W,W,west,-1000
20250419_090352_6358,0,0W,SS000000W,000W,000000W,north,-1
20250419_090352_6358,1,S0W,0000000W,000W,000000W,east,-1
20250419_090352_6358,2,00W,0000000W,00W,S000000W,south,-1
20250419_090352_6358,3,S00W,000000W,00W,0000000W,east,-1
20250419_090352_6358,4,000W,000000W,0W,S0000000W,south,-1
20250419_090352_6358,5,S000W,00000W,0W,00000000W,west,-1
20250419_090352_6358,6,0000W,00000W,S0W,0000000W,north,-1
20250419_090352_6358,7,000W,S00000W,00W,0000000W,east,-1
20250419_090352_6358,8,000W,000000W,0W,S0000000W,south,-1
20250419_090352_6358,9,S000W,00000W,0W,00000000W,west,-1
20250419_090352_6358,10,0000W,00000W,S0W,0000000W,south,-1
20250419_090352_6358,11,S0000W,0000W,00W,000R000W,west,-1
20250419_090352_6358,12,00000W,0000W,S00W,00R000W,east,-1
20250419_090352_6358,13,00000W,0000W,SS00W,0R000W,south,-1
20250419_090352_6358,14,S00000W,000W,0000W,00000W,west,-1
20250419_090352_6358,15,000000W,000W,S0000W,0000W,west,-1
20250419_090352_6358,16,R00000W,000W,SS0000W,000W,south,-1
20250419_090352_6358,17,SR00000W,00W,000000W,000W,north,-1
20250419_090352_6358,18,SSR00000W,0W,00000GW,000W,east,-1
20250419_090352_6358,19,00000000W,0W,0000GW,S000W,north,-1
20250419_090352_6358,20,0000000W,S0W,00000W,0000W,west,-1
20250419_090352_6358,21,0R00000W,00W,S00000W,000W,south,-1
20250419_090352_6358,22,S0R00000W,0W,00000GW,000W,south,-1
20250419_090352_6358,23,SS0R00000W,W,000000W,000W,north,-1000
20250419_090354_5975,0,00GW,000000W,SS000000W,0W,north,-1
20250419_090354_5975,1,0GW,S000000W,00000000W,0W,south,-1
20250419_090354_5975,2,GW,SS000000W,00000000W,0W,north,500
20250419_090354_5975,3,W,SS0000000W,00000000W,0W,north,-1000
20250419_090356_1355,0,0W,SS000000W,000000W,000W,west,-1
20250419_090356_1355,1,0W,0000G000W,S000000W,00W,south,-1
20250419_090356_1355,2,S0W,000G000W,00000G0W,00W,north,-1
20250419_090356_1355,3,SS0W,00G000W,0000000W,00W,south,-1
20250419_090356_1355,4,SS00W,0G000W,0000000W,00W,north,-1
20250419_090356_1355,5,SS000W,G000W,0000000W,00W,south,500
20250419_090356_1355,6,SS0000W,000W,00000R0W,00W,north,-1
20250419_090356_1355,7,SSS0000W,00W,0000000W,00W,north,-1
20250419_090356_1355,8,SSS00000W,0W,0000000W,00W,east,-1
20250419_090356_1355,9,00000000W,0W,000000W,S00W,north,-1
20250419_090356_1355,10,0000000W,S0W,000000W,S00W,west,-1
20250419_090356_1355,11,0000000W,S0W,S000000W,00W,east,-1
20250419_090356_1355,12,0000000W,00W,SS000000W,0W,east,-1
20250419_090356_1355,13,0000000W,00W,SSS000000W,W,south,-1
20250419_090356_1355,14,S0000000W,0W,000000000W,W,north,-1
20250419_090356_1355,15,SS0000000W,W,00000G000W,W,north,-1000
20250419_090357_1468,0,0000W,SS000W,000W,000000W,north,-1
20250419_090357_1468,1,S0000W,0000W,000W,000000W,north,-1
20250419_090357_1468,2,SS0000W,000W,000W,0000R0W,east,-1
20250419_090357_1468,3,000000W,000W,00W,S0000R0W,north,-1
20250419_090357_1468,4,00000W,S000W,00W,0000000W,east,-1
20250419_090357_1468,5,00000W,0G00W,0W,S0000000W,east,-1
20250419_090357_1468,6,00000W,0000W,W,SS0000000W,north,-1
20250419_090357_1468,7,0000W,S0000W,W,000000000W,north,-1
20250419_090357_1468,8,000W,SS0000W,W,00000000GW,south,-1
20250419_090357_1468,9,00W,SS00000W,W,000000000W,east,-1000
20250419_090359_2548,0,0000W,00000W,SS000W,0000W,east,-1
20250419_090359_2548,1,0000W,00000W,0000W,S0000W,east,-1
20250419_090359_2548,2,000GW,00000W,000W,SS0000W,north,-1
20250419_090359_2548,3,00GW,S00000W,000W,000000W,north,-1
20250419_090359_2548,4,0GW,SS00000W,000W,000000W,south,-1
20250419_090359_2548,5,GW,SS000000W,000W,00R000W,west,-1
20250419_090359_2548,6,0W,00000000W,S000W,0R000W,west,-1
20250419_090359_2548,7,0W,00000000W,SS000W,R000W,east,-100
20250419_090359_2548,8,0W,0000000GW,SS0000W,000W,north,-1
20250419_090359_2548,9,W,S0000000GW,00G000W,000W,south,-1000
20250419_090400_4957,0,000000W,000W,0W,SS000000W,south,-1
20250419_090400_4957,1,S000000W,00W,0W,00000000W,south,-1
20250419_090400_4957,2,SS000000W,0W,0W,00000G00W,west,-1
20250419_090400_4957,3,00000000W,0W,S0W,0000G00W,north,-1
20250419_090400_4957,4,0000000W,S0W,00W,0000000W,west,-1
20250419_090400_4957,5,0000000W,00W,S00W,000000W,north,-1
20250419_090400_4957,6,000000W,S00W,000W,000000W,east,-1
20250419_090400_4957,7,000000W,000W,00W,S000000W,north,-1
20250419_090400_4957,8,00000W,S000W,00W,0000000W,west,-1
20250419_090400_4957,9,00000W,0000W,S00W,000000W,west,-1
20250419_090400_4957,10,00000W,0000W,SS00W,00000W,east,-1
20250419_090400_4957,11,00000W,0000W,SS000W,0000W,south,-1
20250419_090400_4957,12,S00000W,000W,00000W,0000W,north,-1
20250419_090400_4957,13,SS00000W,00W,00000W,0000W,west,-1
20250419_090400_4957,14,0000000W,00W,S00000W,000W,north,-1
20250419_090400_4957,15,000000W,S00W,000000W,000W,west,-1
20250419_090400_4957,16,000000W,0G0W,S000000W,00W,west,-1
20250419_090400_4957,17,000000W,000W,SS000000W,0W,south,-1
20250419_090400_4957,18,S000000W,00W,00000000W,0W,west,-1
20250419_090400_4957,19,0000000W,00W,S00000000W,W,east,-1000
20250419_090402_9197,0,00000W,0000W,000W,SS0000W,north,-1
20250419_090402_9197,1,0000W,S0000W,000W,G00000W,west,500
20250419_090402_9197,2,0000W,00000W,S000W,00000W,south,-1
20250419_090402_9197,3,S0000W,0000W,S000W,00000W,north,-1
20250419_090402_9197,4,SS0000W,000W,0000W,00000W,south,-1
20250419_090402_9197,5,SSS0000W,00W,0000W,00000W,west,-1
20250419_090402_9197,6,0000000W,00W,S0000W,0000W,north,-1
20250419_090402_9197,7,000000W,S00W,S0000W,0000W,north,-1
20250419_090402_9197,8,00000W,SS00W,00000W,0000W,south,-1
20250419_090402_9197,9,0000W,SSS00W,00G00W,0000W,south,-1
20250419_090402_9197,10,000W,SSS000W,00000W,0R00W,west,-1
20250419_090402_9197,11,000W,000000W,S00000W,R00W,south,-1
20250419_090402_9197,12,S000W,00000W,S00G00W,000W,east,-1
20250419_090402_9197,13,S000W,00000W,00G00W,S000W,north,-1
20250419_090402_9197,14,000W,S00000W,00000W,SR00W,north,-1
20250419_090402_9197,15,00W,SS00000W,00000W,0000W,west,-1
20250419_090402_9197,16,00W,0000000W,S00000W,000W,south,-1
20250419_090402_9197,17,S00W,000000W,S00000W,R00W,east,-1
20250419_090402_9197,18,S00W,000000W,00000W,SR00W,east,-1
20250419_090402_9197,19,000W,000000W,0000W,SSR00W,west,-1
20250419_090402_9197,20,000W,000000W,000W,SSSR00W,south,-1
20250419_090402_9197,21,S000W,00000W,G00W,000000W,south,-1
20250419_090402_9197,22,SS000W,0000W,000W,000000W,north,-1
20250419_090402_9197,23,SSS000W,000W,000W,000000W,west,-1
20250419_090402_9197,24,000000W,000W,S000W,00000W,east,-1
20250419_090402_9197,25,000000W,000W,SS000W,0000W,west,-1
20250419_090402_9197,26,000000W,000W,SSS000W,000W,west,-1
20250419_090402_9197,27,00R000W,000W,SSS0000W,00W,east,-1
20250419_090402_9197,28,00000GW,000W,SSS00000W,0W,west,-1
20250419_090402_9197,29,000000W,000W,SSS000000W,W,west,-1000
20250419_090405_9064,0,000W,000000W,SS00G00W,00W,north,-1
20250419_090405_9064,1,00W,S000000W,0000000W,00W,north,-1
20250419_090405_9064,2,0W,SS000000W,G000000W,00W,north,-1
20250419_090405_9064,3,W,SS0000000W,0000000W,00W,east,-1
20250419_090405_9064,4,W,G00000000W,000000W,S00W,west,-1
20250419_090405_9064,5,W,000000000W,00000W,SS00W,south,-1
20250419_090405_9064,6,SW,00000000W,00000W,G000W,north,-1
20250419_090405_9064,7,SSW,0000000W,00000W,0000W,east,-1
20250419_090405_9064,8,00W,00R0000W,0000W,S0000W,south,-1
20250419_090405_9064,9,S00W,0R0000W,0G00W,00000W,north,-1
20250419_090405_9064,10,SS00W,R0000W,0000W,00000W,south,-100
20250419_090405_9064,11,SS000W,0000W,0000W,00000W,east,-1
20250419_090405_9064,12,00000W,0000W,000W,S00000W,north,-1
20250419_090405_9064,13,0000W,S0000W,000W,000000W,west,-1
20250419_090405_9064,14,0000W,00000W,S000W,00000W,west,-1
20250419_090405_9064,15,0000W,00000W,S0000W,0000W,north,-1
20250419_090405_9064,16,000W,S00000W,00G00W,0000W,east,-1
20250419_090405_9064,17,000W,000000W,0G00W,S0000W,west,-1
20250419_090405_9064,18,000W,000000W,G00W,S00000W,south,-1
20250419_090405_9064,19,S000W,00000W,000W,000000W,north,-1
20250419_090405_9064,20,S0000W,0000W,000W,000000W,north,-1
20250419_090405_9064,21,S00000W,000W,000W,00000RW,west,-1
20250419_090405_9064,22,000000W,000W,S000W,0000RW,west,-1
20250419_090405_9064,23,000000W,000W,S0000W,000RW,north,-1
20250419_090405_9064,24,00000W,S000W,00000W,0000W,east,-1
20250419_090405_9064,25,00000W,0000W,0000W,S0000W,south,-1
20250419_090405_9064,26,S00000W,000W,0000W,0000RW,east,-1
20250419_090405_9064,27,000000W,000W,000W,S0000RW,south,-1
20250419_090405_9064,28,S000000W,00W,000W,000000W,south,-1
20250419_090405_9064,29,S0000000W,0W,000W,000000W,east,-1
20250419_090405_9064,30,0000G000W,0W,00W,S000000W,north,-1
20250419_090405_9064,31,000G000W,S0W,00W,0000000W,east,-1
20250419_090405_9064,32,0000000W,00W,0W,S0000000W,west,-1
20250419_090405_9064,33,0000000W,00W,W,S00000000W,north,-1
20250419_090405_9064,34,000000W,S00W,W,00000000RW,east,-1000
20250419_090409_6721,0,000000W,000W,0000W,SS000W,west,-1
20250419_090409_6721,1,000000W,000W,S0000W,0000W,west,-1
20250419_090409_6721,2,000000W,000W,SS0000W,000W,south,-1
20250419_090409_6721,3,S000000W,00W,000000W,000W,west,-1
20250419_090409_6721,4,0000000W,00W,S000000W,00W,east,-1
20250419_090409_6721,5,0000000W,00W,SS000000W,0W,south,-1
20250419_090409_6721,6,S0000000W,0W,00000000W,0W,west,-1
20250419_090409_6721,7,00000000W,GW,S00000000W,W,south,500
20250419_090409_6721,8,S00000000W,W,00000000GW,W,south,-1000
20250419_090410_1325,0,00000GW,000W,00W,SS00000W,west,-1
20250419_090410_1325,1,000000W,000W,S00W,000000W,north,-1
20250419_090410_1325,2,00000W,S000W,000W,000000W,south,-1
20250419_090410_1325,3,0000W,SS000W,000W,000000W,north,-1
20250419_090410_1325,4,000W,SS0000W,000W,000000W,north,-1
20250419_090410_1325,5,00W,SS00000W,000W,000000W,west,-1
20250419_090410_1325,6,00W,0000000W,S000W,00000W,north,-1
20250419_090410_1325,7,0W,S0000000W,00G0W,00000W,east,-1
20250419_090410_1325,8,0W,00000000W,0G0W,S00000W,north,-1
20250419_090410_1325,9,W,S00000000W,G00W,000000W,south,-1000
20250419_090412_2570,0,000W,000000W,SS0000W,000W,south,-1
20250419_090412_2570,1,S000W,00000W,000000W,000W,north,-1
20250419_090412_2570,2,SS000W,0000W,000000W,000W,north,-1
20250419_090412_2570,3,SS0000W,000W,0R0000W,000W,east,-1
20250419_090412_2570,4,000000W,000W,R0000W,S000W,east,-100
20250419_090412_2570,5,000000W,000W,0000W,SS000W,east,-1
20250419_090412_2570,6,000000W,00GW,000W,S00000W,north,-1
20250419_090412_2570,7,00000W,S00GW,000W,000000W,south,-1
20250419_090412_2570,8,0000W,S000GW,000W,000000W,west,-1
20250419_090412_2570,9,0000W,00000W,S000W,00000W,south,-1
20250419_090412_2570,10,S0000W,0000W,0000W,00000W,east,-1
20250419_090412_2570,11,00000W,000GW,000W,S00000W,north,-1
20250419_090412_2570,12,0000W,S000GW,000W,000000W,west,-1
20250419_090412_2570,13,0000W,00000W,S000W,00000W,north,-1
20250419_090412_2570,14,000W,S00000W,0000W,00000W,east,-1
20250419_090412_2570,15,000W,00000GW,000W,S00000W,east,-1
20250419_090412_2570,16,000W,000000W,00W,S000000W,west,-1
20250419_090412_2570,17,000W,000000W,0W,S0000000W,west,-1
20250419_090412_2570,18,000W,0000G0W,W,S00000000W,south,-1
20250419_090412_2570,19,S000W,000G0W,W,000000000W,west,-1
20250419_090412_2570,20,0000W,00000W,SW,00000000W,east,-1
20250419_090412_2570,21,0000W,00000W,S0W,0000000W,east,-1
20250419_090412_2570,22,0000W,0000GW,S00W,000000W,east,-1
20250419_090412_2570,23,0000W,00000W,S000W,00000W,east,-1
20250419_090412_2570,24,0R00W,00000W,S0000W,0000W,west,-1
20250419_090412_2570,25,0000W,00000W,S00000W,000W,north,-1
20250419_090412_2570,26,000W,S00000W,000000W,000W,north,-1
20250419_090412_2570,27,00W,S000000W,R00000W,000W,north,-1
20250419_090412_2570,28,0W,S0000000W,000000W,000W,east,-1
20250419_090412_2570,29,0W,R0000000W,00000W,S000W,south,-100
20250419_090412_2570,30,S0W,0000000W,00000W,0000W,east,-1
20250419_090412_2570,31,00W,0000000W,0000W,00000W,west,-1
20250419_090412_2570,32,00W,000000GW,000W,000000W,west,-1
20250419_090412_2570,33,00W,0000000W,00W,0000000W,south,-1
20250419_090412_2570,34,000W,000000W,R0W,0000000W,north,-1
20250419_090412_2570,35,0000W,00000W,00W,0000000W,east,-1
20250419_090412_2570,36,R000W,00000W,0W,00000000W,south,-1
20250419_090412_2570,37,0R000W,0000W,0W,00000000W,south,-1
20250419_090412_2570,38,00R000W,000W,0W,00000000W,west,-1
20250419_090412_2570,39,000000W,000W,00W,0000000W,west,-1
20250419_090412_2570,40,000000W,00GW,000W,000000W,west,-1
20250419_090412_2570,41,000000W,000W,0000W,00000W,west,-1
20250419_090412_2570,42,000000W,000W,00000W,0000W,north,-1
20250419_090412_2570,43,00000W,0000W,00000W,0000W,south,-1
20250419_090412_2570,44,0000W,00000W,00000W,0000W,west,-1
20250419_090412_2570,45,0000W,00000W,000000W,000W,south,-1
20250419_090412_2570,46,00000W,0000W,000000W,000W,south,-1
20250419_090412_2570,47,000000W,000W,000000W,000W,north,-1
20250419_090412_2570,48,0000000W,00W,000000W,000W,south,-1
20250419_090412_2570,49,00000000W,0W,00000GW,000W,south,-1
20250419_090412_2570,50,000000000W,W,00G000W,000W,north,-1000
20250419_090416_6632,0,00000W,0000W,SS00000W,00W,west,-1
20250419_090416_6632,1,00000W,0000W,000000W,S00W,east,-1
20250419_090416_6632,2,00000W,0000W,00000W,SS00W,west,-1
20250419_090416_6632,3,00000W,G000W,0000W,SS000W,west,-1
20250419_090416_6632,4,00000W,0000W,000W,SS0000W,south,-1
20250419_090416_6632,5,S00000W,000W,000W,G00000W,west,500
20250419_090416_6632,6,000000W,000W,S000W,00000W,east,-1
20250419_090416_6632,7,000000W,000W,SS000W,0000W,east,-1
20250419_090416_6632,8,000000W,000W,SSS000W,000W,east,-1
20250419_090416_6632,9,000000W,000W,SSS0000W,00W,north,-1
20250419_090416_6632,10,00000W,S000W,0000000W,00W,east,-1
20250419_090416_6632,11,00000W,S000W,000000W,S00W,west,-1
20250419_090416_6632,12,00000W,0000W,00000W,SS00W,west,-1
20250419_090416_6632,13,00000W,0000W,0000W,SSS00W,south,-1
20250419_090416_6632,14,S00000W,000W,0000W,00000W,west,-1
20250419_090416_6632,15,S00000W,000W,S0000W,0000W,west,-1
20250419_090416_6632,16,000000W,000W,SS0000W,000W,east,-1
20250419_090416_6632,17,000000W,000W,SSS0000W,00W,west,-1
20250419_090416_6632,18,000000W,000W,SSS00000W,0W,north,-1
20250419_090416_6632,19,00000W,S000W,00000000W,0W,west,-1
20250419_090416_6632,20,00000W,000GW,S00000000W,W,north,-1
20250419_090416_6632,21,0000W,S000GW,000000000W,W,west,-1000
20250419_090418_2398,0,000W,SS0000W,000W,000000W,north,-1
20250419_090418_2398,1,S000W,00000W,000W,000000W,north,-1
20250419_090418_2398,2,SS000W,0000W,000W,000000W,west,-1
20250419_090418_2398,3,00000W,0000W,S000W,00000W,south,-1
20250419_090418_2398,4,S00000W,000W,0000W,0000GW,north,-1
20250419_090418_2398,5,SS00000W,00W,0000W,00000W,west,-1
20250419_090418_2398,6,0000000W,00W,S0000W,0000W,north,-1
20250419_090418_2398,7,000000W,S00W,00000W,000GW,north,-1
20250419_090418_2398,8,00000W,SS00W,00000W,0000W,east,-1
20250419_090418_2398,9,00000W,0000W,0000W,S0000W,east,-1
20250419_090418_2398,10,00000W,0000W,000W,SS0000W,north,-1
20250419_090418_2398,11,0000W,S0000W,000W,000000W,south,-1
20250419_090418_2398,12,000W,SS0000W,000W,000000W,west,-1
20250419_090418_2398,13,000W,000000W,S000W,00000W,south,-1
20250419_090418_2398,14,S000W,00000W,0000W,00000W,east,-1
20250419_090418_2398,15,0000W,00000W,000W,S00000W,east,-1
20250419_090418_2398,16,0000W,00000W,00W,SS00000W,north,-1
20250419_090418_2398,17,000W,S00000W,00W,0000000W,east,-1
20250419_090418_2398,18,000W,000000W,0W,S0000000W,north,-1
20250419_090418_2398,19,00W,S000000W,0W,00000000W,south,-1
20250419_090418_2398,20,0W,SS000000W,RW,000000G0W,south,-1
20250419_090418_2398,21,W,SS0000000W,0W,00000000W,east,-1
20250419_090418_2398,22,W,R00000000W,W,S00000000W,north,-1000
20250419_090421_2178,0,000W,00R000W,SS000000W,0W,east,-1
20250419_090421_2178,1,000W,000G00W,0000000W,S0W,north,-1
20250419_090421_2178,2,00W,S000G00W,0000000W,00W,north,-1
20250419_090421_2178,3,0W,SS000G00W,0000000W,00W,east,-1
20250419_090421_2178,4,0W,00000000W,000000W,S00W,west,-1
20250419_090421_2178,5,0W,00000000W,00000W,SS00W,east,-1
20250419_090421_2178,6,0W,00000000W,0000W,SS000W,north,-1
20250419_090421_2178,7,W,S00000000W,G000W,00000W,east,500
20250419_090421_2178,8,W,000000000W,000W,S00000W,east,-1
20250419_090421_2178,9,W,000000000W,00W,SS00000W,west,-1
20250419_090421_2178,10,W,000000000W,0W,SSS00000W,north,-1000
20250419_090423_6170,0,000000W,000W,SS000W,0000W,south,-1
20250419_090423_6170,1,S000000W,00W,00G00W,0000W,south,-1
20250419_090423_6170,2,SS000000W,0W,00000W,0000W,north,-1
20250419_090423_6170,3,SS0000000W,W,00000W,0000W,north,-1000
20250419_090424_5170,0,0000W,SS000W,000000W,00RW,west,-1
20250419_090424_5170,1,0000W,00000W,S000000W,0RW,north,-1
20250419_090424_5170,2,000W,S00000W,0000000W,00W,west,-1
20250419_090424_5170,3,000W,000000W,S0000000W,0W,west,-1
20250419_090424_5170,4,000W,R0G000W,SS0000000W,W,south,-100
20250419_090424_5170,5,S000W,0G000W,000000000W,W,south,-1
20250419_090424_5170,6,S000RW,G000W,000000000W,W,north,500
20250419_090424_5170,7,S0000RW,000W,000000000W,W,east,-1
20250419_090424_5170,8,000000W,000W,00000000W,SW,west,-1
20250419_090424_5170,9,000000W,000W,0000000W,SSW,north,-1
20250419_090424_5170,10,00000W,S000W,0000000W,00W,north,-1
20250419_090424_5170,11,0000W,SS000W,0000000W,00W,east,-1
20250419_090424_5170,12,0000W,00000W,000000W,S00W,east,-1
20250419_090424_5170,13,0000W,00000W,00000W,SS00W,south,-1
20250419_090424_5170,14,S0000W,0000W,00000W,0000W,west,-1
20250419_090424_5170,15,00000W,0000W,S00000W,000W,east,-1
20250419_090424_5170,16,00000W,0000W,SS00000W,00W,west,-1
20250419_090424_5170,17,00000W,0000W,SS000000W,0W,west,-1
20250419_090424_5170,18,0000RW,0000W,SS0000000W,W,south,-1
20250419_090424_5170,19,S0000RW,000W,000000000W,W,south,-1
20250419_090424_5170,20,SS0000RW,00W,000000000W,W,north,-1
20250419_090424_5170,21,SS00000RW,0W,000000000W,W,north,-1
20250419_090424_5170,22,SS000000RW,W,000000000W,W,south,-1000
20250419_090426_1007,0,000W,SS0000W,00000W,0000W,east,-1
20250419_090426_1007,1,000W,0G0000W,0000W,S0000W,west,-1
20250419_090426_1007,2,000W,000000W,000W,SS0000W,east,-1
20250419_090426_1007,3,000W,000000W,00W,SS00000W,north,-1
20250419_090426_1007,4,00W,S000000W,00W,0000000W,south,-1
20250419_090426_1007,5,0W,SS000000W,00W,0000000W,east,-1
20250419_090426_1007,6,0W,000R0000W,0W,S0000000W,east,-1
20250419_090426_1007,7,0W,00000000W,W,SS0000000W,west,-1000
20250419_090428_1665,0,000W,G00000W,0W,SS000000W,east,-1
20250419_090428_1665,1,000W,000000W,S0W,0000000W,west,-1
20250419_090428_1665,2,000W,000000W,SS0W,000000W,east,-1
20250419_090428_1665,3,000W,000G00W,SS00W,00000W,west,-1
20250419_090428_1665,4,000W,000000W,SS000W,0000W,south,-1
20250419_090428_1665,5,S000W,00000W,000G0W,0000W,north,-1
20250419_090428_1665,6,SS000W,0000W,00000W,0000W,east,-1
20250419_090428_1665,7,00000W,0G00W,0000W,S0000W,east,-1
20250419_090428_1665,8,00000W,0000W,000W,SS0000W,west,-1
20250419_090428_1665,9,00000W,0000W,00W,SS00000W,north,-1
20250419_090428_1665,10,0000W,S0000W,G0W,0000000W,south,-1
20250419_090428_1665,11,000W,SS0000W,00W,0000000W,south,-1
20250419_090428_1665,12,00W,SS00000W,00W,0000000W,east,-1
20250419_090428_1665,13,00W,0G00000W,0W,S0000000W,west,-1
20250419_090428_1665,14,00W,0000000W,W,SS0000000W,south,-1
20250419_090428_1665,15,S00W,000000W,W,000000000W,west,-1
20250419_090428_1665,16,000W,G00000W,SW,00000000W,south,500
20250419_090428_1665,17,S000W,00000W,0W,00000000W,north,-1
20250419_090428_1665,18,SS000W,0000W,0W,00000000W,west,-1
20250419_090428_1665,19,00000W,0000W,S0W,0000000W,west,-1
20250419_090428_1665,20,00000W,0000W,SS0W,000000W,south,-1
20250419_090428_1665,21,S00000W,000W,000W,000000W,north,-1
20250419_090428_1665,22,SS00000W,00W,000W,G0R000W,east,-1
20250419_090428_1665,23,0000000W,00W,00W,SG0R000W,north,-1
20250419_090428_1665,24,000000W,S00W,00W,S000000W,north,-1
20250419_090428_1665,25,00000W,SS00W,00W,0000000W,west,-1
20250419_090428_1665,26,00000W,0000W,S00W,000000W,east,-1
20250419_090428_1665,27,00G00W,0G00W,SS00W,00000W,west,-1
20250419_090428_1665,28,00000W,0000W,SSS00W,0000W,east,-1
20250419_090428_1665,29,00000W,0R00W,SSS000W,000W,west,-1
20250419_090428_1665,30,00000W,0000W,SSS0000W,00W,south,-1
20250419_090428_1665,31,S00000W,000W,0000000W,00W,west,-1
20250419_090428_1665,32,000000W,000W,S0000000W,0W,north,-1
20250419_090428_1665,33,00000W,S000W,S0000000W,0W,west,-1
20250419_090428_1665,34,00000W,0000W,S00000000W,W,south,-1
20250419_090428_1665,35,S00000W,000W,S00000000W,W,east,-1
20250419_090428_1665,36,S00000W,000W,00000000W,SW,west,-1
20250419_090428_1665,37,000000W,000W,0000000W,SSW,north,-1
20250419_090428_1665,38,00000W,S000W,0000000W,00W,west,-1
20250419_090428_1665,39,00000W,S000W,S0000000W,0W,south,-1
20250419_090428_1665,40,S00000W,000W,S0000000W,0W,north,-1
20250419_090428_1665,41,SS00000W,00W,0R0G0000W,0W,south,-1
20250419_090428_1665,42,SSS00000W,0W,00000000W,0W,east,-1
20250419_090428_1665,43,00000000W,0W,0000000W,S0W,east,-1
20250419_090428_1665,44,R0000000W,0W,000000W,SS0W,south,-1
20250419_090428_1665,45,SR0000000W,W,000000W,000W,west,-1
20250419_090428_1665,46,S00000000W,W,S000000W,00W,west,-1
20250419_090428_1665,47,000000000W,W,SS000000W,0W,north,-1
20250419_090428_1665,48,00000000W,SW,00000000W,0W,east,-1
20250419_090428_1665,49,00000000W,SW,0000000W,S0W,south,-1
20250419_090428_1665,50,S00000000W,W,0000000W,S0W,east,-1
20250419_090428_1665,51,0R0000000W,W,000000W,S00W,west,-1
20250419_090428_1665,52,000000000W,W,00000W,SS00W,east,-1
20250419_090428_1665,53,0G0000G00W,W,0000W,SSS00W,east,-1
20250419_090428_1665,54,000000000W,W,000W,SSS000W,west,-1
20250419_090428_1665,55,000000000W,W,00W,SSS0000W,north,-1
20250419_090428_1665,56,00000000W,SW,00W,0000000W,south,-1
20250419_090428_1665,57,0000000W,SSW,00W,0G0R000W,east,-1
20250419_090428_1665,58,0000000W,00W,0W,S0G0R000W,north,-1
20250419_090428_1665,59,000000W,S00W,0W,00000000W,west,-1
20250419_090428_1665,60,000000W,S00W,S0W,0000000W,south,-1
20250419_090428_1665,61,S000000W,00W,S0W,0G0R000W,south,-1
20250419_090428_1665,62,SS000000W,0W,00W,0000000W,north,-1
20250419_090428_1665,63,SSS000000W,W,00W,0000000W,north,-1000
20250419_090433_6726,0,0000W,00R0GW,00W,SSG0000W,east,-1
20250419_090433_6726,1,0000W,00000W,S00W,0G0000W,south,-1
20250419_090433_6726,2,S0000W,0000W,000W,000000W,east,-1
20250419_090433_6726,3,00000W,0R0GW,00W,S000000W,east,-1
20250419_090433_6726,4,00000W,0000W,0W,SS000000W,north,-1
