game_id,turn,north_view,south_view,east_view,west_view,action,reward
20250419_064739_9219,0,000W,00000GW,SS00000W,R0W,west,-1
20250419_064739_9219,1,000W,000000W,000000W,SR0W,west,-1
20250419_064739_9219,2,000W,00000GW,00000W,SSR0W,east,-1
20250419_064739_9219,3,000W,000000W,0000W,SS0R0W,east,-1
20250419_064739_9219,4,000W,000000W,000W,SS00R0W,south,-1
20250419_064739_9219,5,S000W,00000W,000W,000000W,east,-1
20250419_064739_9219,6,0000W,00000W,00W,S000000W,west,-1
20250419_064739_9219,7,0000W,00000W,0W,SS000000W,west,-1
20250419_064739_9219,8,0000W,00000W,W,SS0000000W,north,-1
20250419_064739_9219,9,000W,S00000W,W,0000000R0W,east,-1000
20250419_064741_1246,0,0000W,SS000W,000W,000000W,south,-1
20250419_064741_1246,1,S0000W,0000W,000W,000000W,west,-1
20250419_064741_1246,2,00000W,0000W,S000W,00000W,east,-1
20250419_064741_1246,3,00000W,000GW,SS000W,0000W,west,-1
20250419_064741_1246,4,00000W,0000W,SS0000W,000W,south,-1
20250419_064741_1246,5,S00000W,000W,000000W,000W,south,-1
20250419_064741_1246,6,SS00000W,00W,000000W,000W,south,-1
20250419_064741_1246,7,SS000000W,0W,000000W,000W,west,-1
20250419_064741_1246,8,0000000RW,0W,S000000W,00W,east,-1
20250419_064741_1246,9,00000000W,0W,SS000000W,0W,north,-1
20250419_064741_1246,10,0000000W,S0W,00000000W,0W,east,-1
20250419_064741_1246,11,000000RW,00W,0000000W,S0W,south,-1
20250419_064741_1246,12,S000000RW,0W,0000000W,00W,north,-1
20250419_064741_1246,13,SS000000RW,W,0G00000W,0GW,west,-1
20250419_064741_1246,14,000000000W,W,S0G00000W,GW,north,-1
20250419_064741_1246,15,00000000W,SW,00000000W,0W,south,-1
20250419_064741_1246,16,0000000W,SSW,00000000W,0W,west,-1
20250419_064741_1246,17,0000000W,0GW,S00000000W,W,east,-1000
20250419_064743_9038,0,000W,SS0000W,00000W,0000W,west,-1
20250419_064743_9038,1,000W,000R00W,S00000W,000W,south,-1
20250419_064743_9038,2,S000W,00R00W,000000W,000W,south,-1
20250419_064743_9038,3,SS000W,0R00W,000000W,000W,north,-1
20250419_064743_9038,4,SS0000W,R00W,000000W,000W,east,-1
20250419_064743_9038,5,000000W,000W,00000W,S000W,south,-1
20250419_064743_9038,6,S000000W,00W,00000W,R000W,north,-1
20250419_064743_9038,7,SS000000W,0W,00000W,0000W,north,-1
20250419_064743_9038,8,SS0000000W,W,00000W,00G0W,west,-1
20250419_064743_9038,9,0R0000000W,W,S00000W,0G0W,east,-1
20250419_064743_9038,10,000000000W,W,SS00000W,G0W,west,500
20250419_064743_9038,11,000000000W,W,SS000000W,0W,south,-1000
20250419_064745_8871,0,000W,000000W,000W,SS0000W,north,-1
20250419_064745_8871,1,00W,S000000W,000W,00000GW,south,-1
20250419_064745_8871,2,0W,SS000000W,000W,000000W,west,-1
20250419_064745_8871,3,0W,00000000W,S000W,00000W,south,-1
20250419_064745_8871,4,S0W,0000000W,0000W,0000GW,east,-1
20250419_064745_8871,5,00W,0000000W,000W,S0000GW,east,-1
20250419_064745_8871,6,00W,0000000W,00W,SS0000GW,west,-1
20250419_064745_8871,7,00W,0000G00W,0W,SS00000GW,north,-1
20250419_064745_8871,8,0W,S0000G00W,0W,00000000W,west,-1
20250419_064745_8871,9,0W,00000000W,S0W,0000000W,east,-1
20250419_064745_8871,10,0W,00000000W,SS0W,000000W,north,-1
20250419_064745_8871,11,W,S00000000W,000W,000000W,west,-1
20250419_064745_8871,12,W,000000000W,S000W,00000W,north,-1000
20250419_064747_9001,0,0W,SS000000W,000000W,000W,east,-1
20250419_064747_9001,1,0W,00000000W,00000W,S000W,east,-1
20250419_064747_9001,2,0W,00R00000W,0000W,SS000W,north,-1
20250419_064747_9001,3,W,S00R00000W,0000W,00000W,east,-1
20250419_064747_9001,4,W,000G00G00W,000W,S00000W,south,-1
20250419_064747_9001,5,SW,00G00G00W,000W,000000W,west,-1
20250419_064747_9001,6,0W,00R00000W,S000W,00000W,east,-1
20250419_064747_9001,7,0W,00000000W,SS000W,0000W,west,-1
20250419_064747_9001,8,0W,00000000W,SS0000W,000W,north,-1
20250419_064747_9001,9,W,S00000000W,000000W,000W,north,-1000
20250419_064749_8804,0,0000W,00000W,SS000000W,0W,south,-1
20250419_064749_8804,1,S0000W,0000W,00000000W,0W,south,-1
20250419_064749_8804,2,SS0000W,000W,00000000W,0W,south,-1
20250419_064749_8804,3,SS00000W,00W,00000000W,0W,west,-1
20250419_064749_8804,4,0000000W,00W,S00000000W,W,south,-1
20250419_064749_8804,5,S0000000W,0W,000000000W,W,north,-1
20250419_064749_8804,6,SS0000000W,W,000000000W,W,east,-1
20250419_064749_8804,7,000000000W,W,00000000W,SW,south,-1000
20250419_064750_8562,0,00W,SS00G00W,000000W,G00W,south,-1
20250419_064750_8562,1,S00W,000G00W,000000W,000W,north,-1
20250419_064750_8562,2,SS00W,00G00W,000000W,000W,south,-1
20250419_064750_8562,3,SS000W,0G00W,000000W,000W,north,-1
20250419_064750_8562,4,SS0000W,G00W,R00000W,000W,west,-1
20250419_064750_8562,5,000G00W,000W,SR00000W,00W,north,-1
20250419_064750_8562,6,00G00W,S000W,0000000W,00W,west,-1
20250419_064750_8562,7,00000W,0000W,S0000000W,0W,east,-1
20250419_064750_8562,8,00000W,0000W,SS0000000W,W,east,-1000
20250419_064752_9753,0,00000W,0000W,SS000000W,0W,north,-1
20250419_064752_9753,1,0000W,S0000W,00000000W,0W,south,-1
20250419_064752_9753,2,000W,SS0000W,00000000W,0W,west,-1
20250419_064752_9753,3,000W,000000W,S00000000W,W,north,-1
20250419_064752_9753,4,00W,S000000W,000000000W,W,west,-1000
20250419_064753_4857,0,0000W,00000W,00W,SS00000W,south,-1
20250419_064753_4857,1,S0000W,0000W,00W,0000000W,north,-1
20250419_064753_4857,2,SS0000W,000W,00W,0000000W,west,-1
20250419_064753_4857,3,000000W,000W,S00W,000000W,south,-1
20250419_064753_4857,4,S000000W,00W,000W,0G0000W,north,-1
20250419_064753_4857,5,SS000000W,0W,000W,000000W,north,-1
20250419_064753_4857,6,SS0000000W,W,000W,000000W,south,-1000
20250419_064755_2752,0,000W,SS0000W,00000W,0000W,north,-1
20250419_064755_2752,1,S000W,00000W,00000W,000GW,east,-1
20250419_064755_2752,2,0000W,00000W,0000W,S000GW,east,-1
20250419_064755_2752,3,0000W,0R000W,000W,SS000GW,east,-1
20250419_064755_2752,4,0000W,00000W,00W,SS0000GW,north,-1
20250419_064755_2752,5,000W,S00000W,00W,0000000W,north,-1
20250419_064755_2752,6,00W,SS00000W,00W,0000000W,east,-1
20250419_064755_2752,7,00W,0000000W,0W,S0000000W,north,-1
20250419_064755_2752,8,0W,S0000000W,0W,00000000W,north,-1
20250419_064755_2752,9,W,SS0000000W,0W,00000000W,west,-1
20250419_064755_2752,10,W,000000000W,S0W,0000000W,south,-1
20250419_064755_2752,11,SW,00000000W,00W,0000000W,west,-1
20250419_064755_2752,12,0W,0000R000W,S00W,000000W,east,-1
20250419_064755_2752,13,0W,00000000W,SS00W,00000W,west,-1
20250419_064755_2752,14,0W,00000000W,SS000W,0000W,south,-1
20250419_064755_2752,15,S0W,0000000W,00000W,0000W,east,-1
20250419_064755_2752,16,00W,0000000W,0000W,S0000W,west,-1
20250419_064755_2752,17,00W,000R000W,000W,SS0000W,south,-1
20250419_064755_2752,18,S00W,00R000W,000W,000000W,east,-1
20250419_064755_2752,19,000W,000000W,00W,S000000W,south,-1
20250419_064755_2752,20,S000W,00000W,00W,000000GW,west,-1
20250419_064755_2752,21,0000W,0R000W,S00W,00000GW,south,-1
20250419_064755_2752,22,S0000W,R000W,000W,000000W,west,-1
20250419_064755_2752,23,00000W,0000W,S000W,00000W,south,-1
20250419_064755_2752,24,S00000W,000W,R000W,00000W,west,-1
20250419_064755_2752,25,000000W,000W,SR000W,0000W,east,-1
20250419_064755_2752,26,000000W,000W,SSR000W,000W,west,-1
20250419_064755_2752,27,000000W,00GW,SS0R000W,00W,east,-1
20250419_064755_2752,28,000000W,000W,SS00R000W,0W,north,-1
20250419_064755_2752,29,00000W,S000W,00000000W,0W,north,-1
20250419_064755_2752,30,0000W,SS000W,00000000W,GW,east,-1
20250419_064755_2752,31,0000W,0000GW,0000000W,SGW,south,-1
20250419_064755_2752,32,S0000W,000GW,0000000W,00W,west,-1
20250419_064755_2752,33,00000W,0000W,S0000000W,0W,east,-1
20250419_064755_2752,34,G0000W,0000W,SS0000000W,W,north,500
20250419_064755_2752,35,0000W,S0000W,000000000W,W,west,-1000
20250419_064759_2859,0,000W,SS0000W,R0000W,0000W,north,-1
20250419_064759_2859,1,S000W,00000W,00000W,0G00W,south,-1
20250419_064759_2859,2,SS000W,0000W,00000W,0000W,north,-1
20250419_064759_2859,3,SS0000W,000W,00000W,0000W,east,-1
20250419_064759_2859,4,00R000W,000W,0000W,S0000W,east,-1
20250419_064759_2859,5,000000W,000W,000W,SS0000W,north,-1
20250419_064759_2859,6,00000W,S000W,000W,000000W,south,-1
20250419_064759_2859,7,0000W,SS000W,000W,000G00W,west,-1
20250419_064759_2859,8,R000W,00000W,S000W,00G00W,south,-1
20250419_064759_2859,9,SR000W,0000W,0000W,00000W,south,-1
20250419_064759_2859,10,SSR000W,000W,0000W,00000W,south,-1
20250419_064759_2859,11,SS0R000W,00W,0000W,00000W,west,-1
20250419_064759_2859,12,0000000W,00W,S0000W,0000W,west,-1
20250419_064759_2859,13,00000G0W,00W,SS0000W,000W,east,-1
20250419_064759_2859,14,00G0000W,00W,SS00000W,00W,south,-1
20250419_064759_2859,15,S00G0000W,0W,0000000W,00W,east,-1
20250419_064759_2859,16,000000G0W,0W,000000W,S00W,east,-1
20250419_064759_2859,17,00000000W,0W,00000W,SS00W,east,-1
20250419_064759_2859,18,0000R000W,0W,0000W,SS000W,west,-1
20250419_064759_2859,19,00000000W,0W,000W,SS0000W,east,-1
20250419_064759_2859,20,00000000W,0W,00W,SS00000W,south,-1
20250419_064759_2859,21,S00000000W,W,00W,0000000W,north,-1000
20250419_064802_6829,0,G0W,SS0G000W,00000W,0000W,west,-1
20250419_064802_6829,1,00W,0000000W,S00000W,000W,south,-1
20250419_064802_6829,2,S00W,000000W,000000W,000W,west,-1
20250419_064802_6829,3,000W,000000W,S000000W,00W,south,-1
20250419_064802_6829,4,S000W,00000W,0000000W,00W,south,-1
20250419_064802_6829,5,SS000W,0000W,0000000W,00W,east,-1
20250419_064802_6829,6,00000W,0000W,000000W,S00W,east,-1
20250419_064802_6829,7,000G0W,G000W,00000W,SS00W,north,-1
20250419_064802_6829,8,00G0W,SG000W,00000W,0000W,west,-1
20250419_064802_6829,9,0000W,00000W,S00000W,000W,east,-1
20250419_064802_6829,10,0000W,00000W,SS00000W,00W,west,-1
20250419_064802_6829,11,0000W,00000W,SS000000W,0W,west,-1
20250419_064802_6829,12,0000W,00000W,SS0000000W,W,west,-1000
20250419_064804_2603,0,0W,SS000000W,00000W,0000W,north,-1
20250419_064804_2603,1,S0W,0000000W,00000W,0000W,north,-1
20250419_064804_2603,2,SS0W,000000W,00000W,0000W,south,-1
20250419_064804_2603,3,SS00W,00000W,00000W,0000W,east,-1
20250419_064804_2603,4,0000W,00000W,0000W,S0000W,west,-1
20250419_064804_2603,5,0000W,00000W,000W,SS0000W,west,-1
20250419_064804_2603,6,0000W,00000W,00W,SS00000W,west,-1
20250419_064804_2603,7,0000W,00000W,0W,SS000000W,north,-1
20250419_064804_2603,8,000W,S00000W,0W,00000000W,south,-1
20250419_064804_2603,9,00W,SS00000W,0W,00000000W,east,-1
20250419_064804_2603,10,00W,0000000W,W,S00000000W,west,-1000
20250419_064806_9562,0,0W,SS000000W,00GW,000000W,east,-1
20250419_064806_9562,1,0W,00000000W,0GW,S000000W,north,-1
20250419_064806_9562,2,W,S00000000W,00W,0000000W,north,-1000
20250419_064808_5271,0,00000W,0000W,0W,SS0000R0W,south,-1
20250419_064808_5271,1,S00000W,000W,0W,00000000W,south,-1
20250419_064808_5271,2,SS00000W,00W,0W,00000000W,south,-1
20250419_064808_5271,3,SS000000W,0W,0W,00G00000W,west,-1
20250419_064808_5271,4,00000000W,0W,S0W,0G00000W,east,-1
20250419_064808_5271,5,00000000W,0W,SS0W,G00000W,south,-1
20250419_064808_5271,6,S00000000W,W,000W,0000G0W,south,-1000
20250419_064809_3895,0,00000W,0000W,SS00000W,00W,south,-1
20250419_064809_3895,1,S00000W,000W,0000000W,00W,east,-1
20250419_064809_3895,2,000000W,000W,000000W,S00W,north,-1
20250419_064809_3895,3,00000W,S000W,000000W,000W,east,-1
20250419_064809_3895,4,00000W,0000W,00000W,S000W,north,-1
20250419_064809_3895,5,0000W,S0000W,000R0W,0000W,north,-1
20250419_064809_3895,6,000W,SS0000W,00000W,0000W,north,-1
20250419_064809_3895,7,00W,SS00000W,00000W,000GW,north,-1
20250419_064809_3895,8,0W,SS000000W,00000W,0000W,north,-1
20250419_064809_3895,9,W,SS0000000W,00000W,0000W,south,-1000
20250419_064811_7304,0,000W,000000W,SS00000W,00W,north,-1
20250419_064811_7304,1,00W,S000000W,0000000W,00W,west,-1
20250419_064811_7304,2,00W,000000GW,S0000000W,0W,east,-1
20250419_064811_7304,3,00W,00R0000W,SS0000000W,W,south,-1
20250419_064811_7304,4,S00W,0R0000W,000000000W,W,west,-1000
20250419_064813_5997,0,000W,SS0000W,00000W,0000W,north,-1
20250419_064813_5997,1,S000W,00000W,00R00W,0000W,west,-1
20250419_064813_5997,2,0000W,00000W,S00R00W,000W,west,-1
20250419_064813_5997,3,0000W,000G0W,SS00R00W,00W,east,-1
20250419_064813_5997,4,0000W,00000W,SS000R00W,0W,south,-1
20250419_064813_5997,5,S0000W,0000W,00000000W,0W,west,-1
20250419_064813_5997,6,00000W,0000W,S00000000W,W,east,-1000
20250419_064815_7239,0,000W,SS0000W,000W,000000W,south,-1
20250419_064815_7239,1,S000W,00000W,000W,000000W,north,-1
20250419_064815_7239,2,SS000W,0000W,000W,000000W,south,-1
20250419_064815_7239,3,SS0000W,000W,0G0W,000000W,south,-1
20250419_064815_7239,4,SS00000W,00W,G00W,000000W,west,-1
20250419_064815_7239,5,0000000W,00W,SG00W,00000W,north,-1
20250419_064815_7239,6,000000W,S00W,00G0W,00000W,west,-1
20250419_064815_7239,7,000000W,000W,S00G0W,0000W,north,-1
20250419_064815_7239,8,00000W,S000W,00000W,0000W,east,-1
20250419_064815_7239,9,00000W,0000W,0000W,S0000W,south,-1
20250419_064815_7239,10,S00000W,000W,00G0W,00000W,east,-1
20250419_064815_7239,11,000000W,000W,0G0W,S00000W,south,-1
20250419_064815_7239,12,S000000W,00W,G00W,000000W,east,500
20250419_064815_7239,13,0000000W,00W,00W,S000000W,south,-1
20250419_064815_7239,14,S0000000W,0W,G0W,0000000W,west,-1
20250419_064815_7239,15,S0000000W,0W,SG0W,000000W,south,-1
20250419_064815_7239,16,S00000000W,W,00RW,000000W,west,-1
20250419_064815_7239,17,000000000W,W,S00RW,00000W,west,-1
20250419_064815_7239,18,000000000W,W,SS00RW,0000W,east,-1
20250419_064815_7239,19,000000000W,W,SSS00RW,000W,east,-1
20250419_064815_7239,20,000000000W,W,SSS000RW,00W,north,-1
20250419_064815_7239,21,00000000W,SW,00000G0W,00W,north,-1
20250419_064815_7239,22,0000000W,SSW,0000000W,00W,south,-1
20250419_064815_7239,23,000000W,SSSW,00000G0W,00W,east,-1
20250419_064815_7239,24,000000W,000W,0000G0W,S00W,south,-1
20250419_064815_7239,25,S000000W,00W,000000W,S00W,north,-1
20250419_064815_7239,26,SS000000W,0W,0000G0W,000W,east,-1
20250419_064815_7239,27,00000000W,0W,000G0W,S000W,east,-1
20250419_064815_7239,28,00000000W,0W,00G0W,SS000W,east,-1
20250419_064815_7239,29,00000000W,0W,0G0W,SSS000W,north,-1
20250419_064815_7239,30,0000000W,S0W,000W,000000W,south,-1
20250419_064815_7239,31,000000W,SS0W,0G0W,000000W,south,-1
20250419_064815_7239,32,00000W,SSS0W,000W,000000W,south,-1
20250419_064815_7239,33,0000W,SSS00W,000W,000000W,north,-1
20250419_064815_7239,34,000W,SSS000W,000W,000000W,east,-1
20250419_064815_7239,35,000W,000000W,00W,S000000W,north,-1
20250419_064815_7239,36,00W,S000000W,00W,0000000W,south,-1
20250419_064815_7239,37,0W,SS000000W,00W,0000000W,west,-1
20250419_064815_7239,38,0W,00000000W,S00W,000000W,east,-1
20250419_064815_7239,39,0W,00000000W,SS00W,00000W,west,-1
20250419_064815_7239,40,0W,00000000W,SSS00W,0000W,west,-1
20250419_064815_7239,41,0W,00000000W,SSS000W,000W,east,-1
20250419_064815_7239,42,0W,00000000W,SSS0000W,00W,west,-1
20250419_064815_7239,43,0W,00000000W,SSS00000W,0W,south,-1
20250419_064815_7239,44,S0W,0000000W,00000000W,0W,south,-1
20250419_064815_7239,45,SS0W,000000W,00000000W,0W,east,-1
20250419_064815_7239,46,000W,000000W,0000000W,S0W,east,-1
20250419_064815_7239,47,000W,000000W,000000W,SS0W,west,-1
20250419_064815_7239,48,000W,000000W,00000W,SSS0W,south,-1
20250419_064815_7239,49,S000W,00000W,00000W,0000W,south,-1
20250419_064815_7239,50,SS000W,0000W,00000W,0000W,west,-1
20250419_064815_7239,51,00000W,0000W,S00000W,000W,west,-1
20250419_064815_7239,52,00000W,0000W,SS00000W,00W,north,-1
20250419_064815_7239,53,0000W,S0000W,0000000W,00W,south,-1
20250419_064815_7239,54,000W,SS0000W,0000000W,00W,south,-1
20250419_064815_7239,55,00W,SSS0000W,0000000W,00W,east,-1
20250419_064815_7239,56,00W,0000000W,000000W,S00W,west,-1
20250419_064815_7239,57,00W,0000000W,00000W,SS00W,west,-1
20250419_064815_7239,58,00W,0000000W,0000W,SSS00W,south,-1
20250419_064815_7239,59,S00W,000000W,0000W,00000W,east,-1
20250419_064815_7239,60,000W,000000W,000W,S00000W,north,-1
20250419_064815_7239,61,00W,S000000W,000W,S00000W,west,-1
20250419_064815_7239,62,00W,S000000W,S000W,00000W,north,-1
20250419_064815_7239,63,0W,S0000000W,0000W,00000W,south,-1
20250419_064815_7239,64,W,SS0000000W,0000W,00000W,north,-1000
20250419_064822_5927,0,0000W,SS000W,0000W,00000W,west,-1
20250419_064822_5927,1,0000W,000G0W,S0000W,0000W,east,-1
20250419_064822_5927,2,0000W,00000W,SS0000W,000W,west,-1
20250419_064822_5927,3,0000W,R0000W,SS00000W,00W,east,-1
20250419_064822_5927,4,0000W,00000W,SS000000W,0W,east,-1
20250419_064822_5927,5,0000W,00000W,SS0000000W,W,south,-1
20250419_064822_5927,6,S0000W,0000W,0R0000000W,W,north,-1
20250419_064822_5927,7,SS0000W,000W,000000000W,W,east,-1
20250419_064822_5927,8,000000W,000W,00000000W,SW,north,-1
20250419_064822_5927,9,00000W,S000W,R0000000W,0W,north,-1
20250419_064822_5927,10,0000W,SS000W,00000000W,0W,south,-1
20250419_064822_5927,11,000W,SS0000W,00000000W,0W,north,-1
20250419_064822_5927,12,00W,SS00000W,00000000W,0W,north,-1
20250419_064822_5927,13,0W,SS000000W,00000000W,0W,north,-1
20250419_064822_5927,14,W,SS0000000W,0000G000W,0W,south,-1000
20250419_064824_9659,0,000W,0000R0W,SS00000W,00W,east,-1
20250419_064824_9659,1,000W,000000W,000000W,S00W,east,-1
20250419_064824_9659,2,000W,000000W,00000W,SS00W,north,-1
20250419_064824_9659,3,00W,S000000W,00000W,0000W,west,-1
20250419_064824_9659,4,00W,0000000W,S00000W,000W,east,-1
20250419_064824_9659,5,00W,00000R0W,SS00000W,00W,east,-1
20250419_064824_9659,6,G0W,0000000W,SS000000W,0W,south,-1
20250419_064824_9659,7,SG0W,000000W,00000000W,0W,east,-1
20250419_064824_9659,8,000W,0000R0W,0000000W,S0W,east,-1
20250419_064824_9659,9,000W,000000W,000000W,SS0W,north,-1
20250419_064824_9659,10,00W,S000000W,000000W,000W,south,-1
20250419_064824_9659,11,0W,SS000000W,000000W,0G0W,south,-1
20250419_064824_9659,12,W,SS0000000W,000000W,000W,south,-1000
20250419_064827_2946,0,0W,SS000000W,000W,000000W,west,-1
20250419_064827_2946,1,0W,00000000W,S000W,00000W,north,-1
20250419_064827_2946,2,W,S00000000W,0000W,R0000W,north,-1000
20250419_064828_8825,0,00G000W,000W,00W,SS00000W,east,-1
20250419_064828_8825,1,000R00W,000W,S00W,000000W,north,-1
20250419_064828_8825,2,00R00W,S000W,000W,000000W,east,-1
20250419_064828_8825,3,0G000W,0000W,00W,S000000W,north,-1
20250419_064828_8825,4,G000W,S0000W,00W,0000000W,north,500
20250419_064828_8825,5,000W,SS0000W,00W,0000000W,south,-1
20250419_064828_8825,6,00W,SSSG000W,00W,R0000G0W,west,-100
20250419_064828_8825,7,00W,0000000W,S00W,0000G0W,south,-1
20250419_064828_8825,8,S00W,000000W,000W,000000W,west,-1
20250419_064828_8825,9,000W,000000W,S000W,00000W,south,-1
20250419_064828_8825,10,S000W,00000W,0000W,00000W,west,-1
20250419_064828_8825,11,0000W,00000W,S0000W,0000W,west,-1
20250419_064828_8825,12,0000W,00000W,SS0000W,000W,east,-1
20250419_064828_8825,13,0000W,00000W,SS00000W,00W,north,-1
20250419_064828_8825,14,000W,S00000W,0000000W,00W,east,-1
20250419_064828_8825,15,000W,000000W,000000W,S00W,west,-1
20250419_064828_8825,16,000W,000000W,00000W,SS00W,south,-1
20250419_064828_8825,17,S000W,00000W,00000W,0000W,north,-1
20250419_064828_8825,18,SS000W,0000W,00000W,0000W,west,-1
20250419_064828_8825,19,00000W,0000W,S00000W,000W,north,-1
20250419_064828_8825,20,0000W,S0000W,000000W,000W,north,-1
20250419_064828_8825,21,000W,SS0000W,000000W,000W,north,-1
20250419_064828_8825,22,00W,SS00000W,000000W,0G0W,west,-1
20250419_064828_8825,23,00W,0000000W,S000000W,G0W,east,500
20250419_064828_8825,24,0RW,0000000W,SS000000W,0W,west,-1
20250419_064828_8825,25,00W,0000000W,SSS000000W,W,west,-1000
20250419_064831_9363,0,0000W,SS000W,000000W,000W,east,-1
20250419_064831_9363,1,00G0W,00000W,00000W,S000W,east,-1
20250419_064831_9363,2,0000W,00000W,0000W,SS000W,north,-1
20250419_064831_9363,3,000W,S00000W,0000W,00000W,south,-1
20250419_064831_9363,4,00W,SS00000W,0000W,00000W,north,-1
20250419_064831_9363,5,0W,SS000000W,0000W,G0000W,east,-1
20250419_064831_9363,6,0W,00000000W,000W,SG0000W,west,-1
20250419_064831_9363,7,0W,00000000W,00W,SSG0000W,west,-1
20250419_064831_9363,8,0W,00000000W,0W,SS0G0000W,north,-1
20250419_064831_9363,9,W,S00000000W,0W,00000000W,east,-1
20250419_064831_9363,10,W,000000000W,W,S00000000W,west,-1000
20250419_064833_6246,0,0000W,SSG00W,0000W,00000W,east,-1
20250419_064833_6246,1,0000W,00000W,000W,S00000W,south,-1
20250419_064833_6246,2,S0000W,0000W,000W,000000W,west,-1
20250419_064833_6246,3,00000W,0G00W,S000W,00000W,west,-1
20250419_064833_6246,4,0000RW,0000W,SS000W,0000W,west,-1
20250419_064833_6246,5,00000W,0000W,SS0000W,000W,west,-1
20250419_064833_6246,6,00000W,0000W,SS00000W,00W,east,-1
20250419_064833_6246,7,0G000W,0000W,SS000000W,0W,east,-1
20250419_064833_6246,8,00000W,0000W,SS0000000W,W,north,-1
20250419_064833_6246,9,0000W,S0000W,000000000W,W,north,-1
20250419_064833_6246,10,000W,SS0000W,G00000000W,W,west,-1000
20250419_064836_5072,0,0R0000W,000W,0000W,SS000W,west,-1
20250419_064836_5072,1,000000W,000W,S0000W,0000W,west,-1
20250419_064836_5072,2,000000W,G00W,SS0000W,000W,east,-1
20250419_064836_5072,3,000000W,000W,SS00000W,00W,east,-1
20250419_064836_5072,4,000000W,000W,SS000000W,0W,west,-1
20250419_064836_5072,5,000000W,G00W,SS0000000W,W,south,500
20250419_064836_5072,6,S000000W,00W,00G000000W,W,north,-1
20250419_064836_5072,7,SS000000W,0W,000000000W,W,north,-1
20250419_064836_5072,8,SSS000000W,W,000000000W,W,west,-1000
20250419_064837_6890,0,G000W,00000W,00W,SS00000W,south,-1
20250419_064837_6890,1,SG000W,0000W,00W,0000000W,north,-1
20250419_064837_6890,2,SSG000W,000W,00W,R000000W,north,-1
20250419_064837_6890,3,SS0G000W,00W,00W,0000000W,east,-1
20250419_064837_6890,4,0000000W,00W,0W,S0000000W,west,-1
20250419_064837_6890,5,0000000W,00W,W,SS0000000W,north,-1
20250419_064837_6890,6,000000W,S00W,W,00R000000W,north,-1
20250419_064837_6890,7,00000W,SS00W,W,000000000W,east,-1000
20250419_064839_1220,0,00000W,0000W,00W,SS00000W,west,-1
20250419_064839_1220,1,00000W,0000W,S00W,000000W,east,-1
20250419_064839_1220,2,00000W,0000W,SS00W,00000W,south,-1
20250419_064839_1220,3,S00000W,000W,0000W,00000W,north,-1
20250419_064839_1220,4,SS00000W,00W,0000W,00000W,west,-1
20250419_064839_1220,5,0000000W,00W,S0000W,0000W,south,-1
20250419_064839_1220,6,S0000000W,0W,00000W,0000W,east,-1
20250419_064839_1220,7,00000000W,0W,0000W,S0000W,east,-1
20250419_064839_1220,8,00000000W,0W,000W,SS0000W,east,-1
20250419_064839_1220,9,00000000W,0W,00W,SS00000W,south,-1
20250419_064839_1220,10,S00000000W,W,00W,0000000W,north,-1000
20250419_064841_4163,0,00W,SS00G00W,00000W,0000W,west,-1
20250419_064841_4163,1,00W,000R000W,S00000W,000W,south,-1
20250419_064841_4163,2,S00W,00R000W,000000W,000W,north,-1
20250419_064841_4163,3,SS00W,0R000W,000000W,000W,south,-1
20250419_064841_4163,4,SS000W,R000W,0G0000W,000W,east,-1
20250419_064841_4163,5,00000W,0G00W,G0000W,S000W,east,500
20250419_064841_4163,6,00000W,0000W,0000W,SS000W,east,-1
20250419_064841_4163,7,00000W,0000W,000W,SSS000W,west,-1
20250419_064841_4163,8,00000W,0000W,00W,SSS0000W,south,-1
20250419_064841_4163,9,S00000W,000W,00W,000R000W,north,-1
20250419_064841_4163,10,SS00000W,00W,00W,00G00G0W,south,-1
20250419_064841_4163,11,SSS00000W,0W,00W,0000000W,south,-1
20250419_064841_4163,12,SSS000000W,W,00W,0000000W,north,-1000
20250419_064844_6307,0,000W,000000W,SS000000W,0W,south,-1
20250419_064844_6307,1,S000W,00000W,00000000W,0W,north,-1
20250419_064844_6307,2,SS000W,0000W,00R00000W,0W,east,-1
20250419_064844_6307,3,00000W,0000W,0R00000W,S0W,west,-1
20250419_064844_6307,4,00000W,0000W,R00000W,SS0W,west,-100
20250419_064844_6307,5,00000W,0000W,00000W,SS00W,east,-1
20250419_064844_6307,6,00000W,0000W,0000W,S0000W,west,-1
20250419_064844_6307,7,00000W,000GW,000W,S00000W,east,-1
20250419_064844_6307,8,00000W,0G00W,00W,S000000W,north,-1
20250419_064844_6307,9,0000W,S0G00W,00W,0000000W,north,-1
20250419_064844_6307,10,000W,S00G00W,00W,0000000W,east,-1
20250419_064844_6307,11,000W,000000W,0W,S0000000W,east,-1
20250419_064844_6307,12,000W,000000W,W,S00000000W,east,-1000
20250419_064846_6239,0,00000W,0000W,SS000W,0000W,east,-1
20250419_064846_6239,1,00000W,0000W,0000W,S0000W,east,-1
20250419_064846_6239,2,00G00W,000GW,000W,SS0000W,south,-1
20250419_064846_6239,3,S00G00W,00GW,000W,000000W,south,-1
20250419_064846_6239,4,SS00G00W,0GW,000W,000000W,south,-1
20250419_064846_6239,5,SS000G00W,GW,000W,000000W,north,500
20250419_064846_6239,6,SS0000G00W,W,000W,000000W,north,-1000
20250419_064848_5337,0,000W,000000W,00RW,SS0000W,west,-1
